name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
2014 QH32,1.4934985,0.2809934,13.69314,149.94711,24.4,0.04523549545486838,1.4333249980720058,218.78205,-1.145135533935972,-0.920122083683721
2016 WR3,2.2836633,0.4791269,21.03545,234.06994,22.0,0.1366090123221672,2.004475511512086,236.44074,-1.14911102889588,-1.7322220556155579
2017 UF8,2.3665513,0.5977159,3.05918,240.40346,24.8,0.03762524628723898,1.8972830884010417,159.52957,-2.145383193272689,0.8008641539671427
1989 OB,2.706512,0.5531832,7.84485,287.67616,16.4,1.800857510412324,2.2546858854762903,236.35496,-1.3123582979029051,-1.9718933048965164
2009 UN1,2.418968,0.5601276,1.49211,1.72713,25.3,0.02988679546440889,2.003888438503643,188.38352,-2.381575133149157,-0.35098049815331367
2007 UO6,2.2745073,0.5972762,2.39054,23.51904,27.3,0.011898147579246907,1.8242358798734661,137.85569,-1.5085909973978393,1.3652372460340179
2018 GN4,1.399764,0.4508245,11.75946,20.88714,22.6,0.10362853329448146,1.2494469963802206,269.81285,-0.004081170464589533,-1.2494416857190331
2011 DY4,2.0215696,0.7722553,6.07732,321.57703,22.0,0.1366090123221672,1.284328084833408,321.8863,1.2722727914603034,-0.9980806366529218
2009 WB,1.6644722,0.3937719,12.43868,57.25099,24.2,0.049599734457997334,1.5299964730227145,149.77239,-1.4058362392213006,0.8191234165383007
2016 VN1,1.0581079,0.3855741,26.29844,222.57093,25.8,0.023739925482809593,0.9762916892943544,34.59603,0.8474799620023127,0.5845506024631247
2011 QP96,2.8449201,0.6305485,6.92673,129.40139,18.7,0.6244236612741558,2.2080843079472996,180.57654,-2.8446810233759128,-0.028625629465388755
2014 QN390,1.7917004,0.3234261,16.13419,165.14505,23.6,0.06538518417986329,1.6954026528685615,328.05301,1.4960555290987365,-0.9329157539991124
2004 HT38,1.7323415,0.3759195,13.1042,40.07363,23.6,0.06538518417986329,1.6052782768853753,218.22729,-1.3199113603522294,-1.0396861809618292
2011 CG22,2.1950461,0.5283306,8.4528,333.50453,20.1,0.32770219579315385,1.863679168629687,144.93915,-1.6918937600759474,1.1873565823088483
2015 BD92,2.2464214,0.4957272,23.79483,300.44409,19.2,0.4959973445799733,1.950968219943961,117.82767,-0.9361499140067212,1.7734897565990615
2008 YY32,2.0936391,0.550354,6.06473,283.94654,25.2,0.031295316740540716,1.748045064951138,138.03289,-1.4244418692682295,1.2810933802066047
2018 XR4,1.1448215,0.3579928,10.23778,84.4541,26.8,0.014978880340791204,1.0689477068861475,56.42961,0.60301964321975,0.9086359311974179
2014 HS4,1.7794676,0.4105145,4.93192,213.55594,26.1,0.020676610723797662,1.6226147737996954,42.65657,1.2517246012186252,1.1533027263482187
2008 NQ3,2.4580899,0.5780739,27.14956,109.31243,20.3,0.29886795464408883,2.0057630499965806,296.36995,0.9217934752799326,-1.8593888895698483
2001 FR85,0.9828996,0.0279532,5.24519,183.04897,24.8,0.03762524628723898,0.9825155152282072,326.0797,0.8155251692388489,-0.5484296838740693
2018 GM1,1.8272565,0.6543735,2.56697,115.86157,24.7,0.039398469514814086,1.3817192704696202,174.52038,-1.8127275422245317,0.17389507003253946
2006 UF63,2.2816965,0.4856677,23.84116,46.36002,20.2,0.3129531674054072,1.994530199143237,241.72172,-0.9709685273380186,-1.804923062448008
2001 LF,1.6034881,0.2710512,16.39627,267.28485,17.9,0.9025667938004488,1.5434614128251856,304.66564,0.8885227489837453,-1.2848354098597035
2018 VH3,2.4336363,0.577724,12.66096,228.27554,24.3,0.047367378676019346,1.9864122746355581,50.13393,1.370733143383566,1.6413526713317286
2013 TS5,1.108407,0.4881727,54.30846,195.58192,19.2,0.4959973445799733,0.9673589405231573,177.32023,-1.1068164755326118,0.05180448250665265
2010 XR10,1.6053613,0.3334872,8.76695,239.41562,23.6,0.06538518417986329,1.5134617941830517,19.21715,1.5057353051653297,0.52485792217778
2015 BT516,1.5597695,0.2739157,12.75292,320.22413,23.9,0.056948114743233316,1.5001140957431376,50.47468,0.9695469117184419,1.1750960386167149
2017 ER2,2.3888161,0.5331061,9.59698,351.71703,24.9,0.03593183125154382,2.021054026593823,211.85945,-1.9252368782937195,-1.1964647934763808
2014 SJ143,1.331029,0.0933476,18.57375,178.73737,21.9,0.14304719672357855,1.3252171683208152,247.01487,-0.517831127860087,-1.2208145054842188
2018 TN2,2.5663428,0.5388812,42.04158,187.03424,22.3,0.11898147579246932,2.1618403992143937,54.59859,1.3182359574627402,1.8548415207044928
2008 YQ2,1.0344275,0.2554249,23.30263,91.83153,24.8,0.03762524628723898,1.0001144011976655,229.27099,-0.6618126768727153,-0.768640670106465
2014 YJ14,2.1997884,0.8215055,29.31028,305.23135,18.3,0.750722360083508,1.254320644776963,135.68083,-1.1092343544201737,1.0831812560773424
2005 TP15,1.3468733,0.2821042,14.94237,187.06895,25.2,0.031295316740540716,1.2921683858126933,264.56936,-0.1223353234129754,-1.286827197550854
1992 AA,1.9804158,0.3911923,8.3045,102.65041,16.8,1.4978880340791203,1.8225944080247687,284.82839,0.46880244614647315,-1.7707928264649422
2007 TE71,1.2438541,0.1874967,7.45095,200.49888,24.3,0.047367378676019346,1.221794637056014,161.98085,-1.180790401029105,0.3840984270158983
2011 JM5,0.8736268,0.2823049,1.55122,52.15125,26.3,0.018857293101246106,0.838091796692838,30.29172,0.7461739862685012,0.43588423122242576
2017 BK30,2.6122635,0.6326064,1.18958,140.74936,27.3,0.011898147579246907,2.0231287553827224,184.34109,-2.599804738072595,-0.19735540758060632
2015 PL307,1.6014876,0.4845157,5.18686,128.85519,25.7,0.024858753701650936,1.4009534309332092,325.78643,1.264446539415299,-0.8597548374918764
2017 TH2,1.3041281,0.2448778,3.52989,198.14819,28.8,0.005963199670531786,1.2644225514051994,28.57777,1.1369765195401713,0.6193275795929832
2017 TZ5,0.797121,0.397853,2.23988,24.62289,26.8,0.014978880340791204,0.7313180045562295,171.96411,-0.787847494596436,0.11122804311159121
2018 CZ,1.7618862,0.4092066,13.20816,141.84027,25.1,0.03277021957931538,1.6076185386096038,176.76836,-1.758522518099724,0.09929083313760069
2010 TM54,1.6193898,0.2763101,17.54048,197.38587,23.9,0.056948114743233316,1.556344582402715,72.46515,0.4705378992615796,1.4891965222827606
2008 DH23,1.6555698,0.2588999,28.32551,1.25514,19.8,0.3762524628723901,1.599121753112149,140.27435,-1.2550390374549099,1.0429029502087803
2011 YW1,1.8102125,0.3267425,34.96502,88.73412,19.7,0.39398469514814133,1.710856090438709,3.44099,1.8065600651278035,0.10862649356506954
2018 SD1,1.0969356,0.4336485,18.06804,177.27805,24.6,0.04125526217847486,0.9884290507558405,245.98833,-0.4086265726978256,-0.9172874461658521
2008 JW19,1.6800654,0.628898,17.37464,56.47062,20.8,0.23739925482809593,1.3062303802768178,332.31076,1.3925466203375465,-0.7307697529848246
2015 SV6,1.8558185,0.6421261,5.07295,358.32601,27.7,0.009896448099650543,1.4226686606268277,132.16596,-1.058382063723097,1.168627284170296
