name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
C/2018 V2 (ATLAS),25.667603501203033,0.903576,159.1106,356.7878,14.5,4.3199562784405625,10.996715870187652,288.1378957301558,3.567371132397452,-10.889989544286255
P/2012 NJ (La Sagra),8.452977984386182,0.847699,84.5535,315.6184,14.5,4.3199562784405625,4.4841148469592795,303.903793209435,2.838624880716337,-4.223715414169846
P/2015 TP200 (LINEAR),7.290620252129413,0.535318,8.7712,6.9762,11.0,21.65106936582393,6.158026782398574,41.28574257253159,5.054256514833302,4.438044943791164
P/2006 S4 (Christensen),6.294567796094652,0.50683,39.5672,36.1113,11.0,21.65106936582393,5.426207154586389,250.69516856299364,-1.8195954999998567,-5.194544863091562
C/2015 D4 (Borisov),78.39861604297576,0.989017,77.3483,305.5684,12.0,13.66090123221672,11.587457000367626,6.276004480721342,62.897010826544225,6.917233495215567
A/2018 V3 (                 K1928 359.9),130.48628137769984,0.989722,164.9771,308.6586,90.1,3.277021957931545e-15,18.660159960021957,227.69944082579065,-16.837813081879332,-18.504152170106554
C/2019 A9 (PANSTARRS),38.89958820802318,0.963331,84.3415,278.3678,15.0,3.4314632447397715,10.437375282950946,210.5018624850419,-16.124061282601463,-9.498503955069237
P/2009 SK280 (Spacewatch-Hill),4.779820723036056,0.119463,16.7999,36.4145,11.0,21.65106936582393,4.745590770022244,239.95246095938373,-2.380467128404373,-4.115200931753869
P/2010 WK (LINEAR),5.754398791560247,0.689517,11.4044,11.3414,14.5,4.3199562784405625,4.16773552793962,343.13652966837,5.308238525881776,-1.6090701502685036
C/2012 Y1 (LINEAR),37.3836811306172,0.945658,20.9133,193.1753,15.0,3.4314632447397715,12.15578820978429,54.14025649782774,8.553250578429564,11.833347467435798
P/2011 CR42 (Catalina),3.507121484640712,0.281119,8.4641,58.7186,17.5,1.0851239560529478,3.3656895058326803,274.0762780800446,0.23929604566680587,-3.35784582650519
P/2015 R1 (PANSTARRS),5.88375115810126,0.63302,22.672,48.5157,14.0,5.438502736768584,4.554820292144081,246.03077064076305,-1.9147743805913557,-4.306877092858714
C/2014 E2 (Jacques),588.0508021390602,0.998878,156.301,56.6365,7.1,130.4605939513808,27.848667454451203,337.2648210451046,66.03931833173758,-27.67249998372783
C/2011 Q4 (SWAN),41.504266274365506,0.97281,147.9717,251.9709,12.5,10.851239560529478,9.612580167820422,99.43929202937353,-1.596942423640305,9.605462071814653
C/2012 K6 (McNaught),2040.432203389847,0.998348,135.2152,206.9427,8.5,68.46669297430097,117.23647472095054,356.9863602642864,1504.4017089613965,-79.20147615842686
C/2018 A6 (Gibbs),15.353998463596911,0.803437,76.9548,340.3844,9.0,54.38502736768587,9.141613727422579,289.30516865186394,3.134819258346367,-8.949050549078494
P/2010 H5 (Scotti),7.147229122806187,0.155466,14.082,24.8067,13.0,8.619445964685667,7.060327706004548,280.79661687358515,1.323125179756438,-6.938290853496424
C/2016 T1 (Matheny),122.31244680851037,0.9812,129.8417,56.2476,14.5,4.3199562784405625,23.605529054618295,272.4255421810106,0.9998733049598356,-23.604740304136783
C/2009 G1 (STEREO),394.92809540511433,0.997149,108.6218,120.5051,9.0,54.38502736768587,29.80038487330762,338.94839420912234,75.97784470886185,-29.243705425240616
C/2014 S3 (PANSTARRS),86.09704196865002,0.976268,169.3273,356.1131,17.0,1.366090123221672,18.645684004087464,55.902697876345194,12.489282678488166,18.448464545523425
P/2015 M2 (PANSTARRS),7.2160418108430395,0.180691,3.9737,86.5773,8.5,68.46669297430097,7.097265142379319,8.632814719497421,7.131577195149049,1.0827278607939363
P/2003 T12 (SOHO),2.586180604571319,0.770482,11.0371,174.8255,17.0,1.366090123221672,1.6485912240734029,34.892159061384035,1.7448263194448994,1.2168527497354156
C/2017 M3 (PANSTARRS),171.11880533411673,0.972779,77.5039,6.9995,10.5,27.257081417153973,39.654181992978664,249.52261427354864,-14.753116087946758,-39.506529650438274
P/2008 WZ96 (LINEAR),3.471127908984517,0.47877,7.2222,56.825,13.5,6.846669297430097,3.047443308522635,43.920820902527396,2.338527566224303,2.252052711534903
C/2015 X2 (Catalina),15.802594505267502,0.878975,72.4592,101.0963,16.0,2.1651069365823927,7.535749316044709,156.6407910928539,-11.712789326333631,5.058679262847436
C/2018 A4 (PANSTARRS),12.385642135642136,0.80596,3.1484,97.6268,14.0,5.438502736768584,7.331928548882635,153.62137334370348,-9.494128039723032,4.708512538750616
C/2015 TQ209 (LINEAR),878.1312189054432,0.998392,11.3694,223.9062,10.5,27.257081417153973,49.77861175779266,78.31679848927149,10.292728289017962,49.775192200501316
P/2013 T2 (Schwartz),3.4908959230266143,0.501542,9.4577,0.8763,16.0,2.1651069365823927,3.0200903006992377,89.35239799902213,0.03413525951739122,3.0199459120908876
C/2015 P3 (SWAN),244.27551020407716,0.99706,58.2003,87.9936,15.5,2.7257081417153968,18.717556415772496,257.7743717408277,-4.055084620494974,-18.714977191761847
C/2014 W8 (PANSTARRS),175.78006367866786,0.971419,41.9455,224.8476,11.0,21.65106936582393,41.72513940634032,248.04450595093786,-16.743877360639335,-41.53541240543516
C/2007 M1 (McNaught),1147.9346826126907,0.993478,139.7589,326.8668,6.0,216.51069365823926,130.89205864452381,162.82036065326722,-397.2215003745417,122.80592872808919
P/2016 A7 (PANSTARRS),5.027805637212519,0.566275,16.6364,221.4605,16.0,2.1651069365823927,4.14399971075585,275.89561232844324,0.426378461319135,-4.129071552776173
C/2013 F3 (McNaught),646.5196331327095,0.996511,85.594,266.0016,12.0,13.66090123221672,53.95951732660258,224.14076536146592,-55.39818742823329,-53.76106092554964
C/2018 EF9 (Lemmon),634.609865470842,0.997547,84.6914,172.5797,18.0,0.8619445964685667,44.42261257573976,87.46487923782811,1.9668062060978158,44.42239922967068
C/2011 S2 (Kowalski),16.405596336943077,0.931205,17.5013,288.09,15.5,2.7257081417153968,5.9797723061208945,173.177761807088,-15.587440705607662,1.8648260294546568
P/2014 R5 (Lemmon-PANSTARRS),4.058647446146616,0.412711,1.0882,126.543,15.0,3.4314632447397715,3.6968678357731775,354.9549100063571,4.039717865432578,-0.35663320434804785
C/2015 ER61 (PANSTARRS),422.3860502838659,0.997534,6.3497,235.2207,11.0,21.65106936582393,29.645118656314043,273.85296187588733,1.996529627906083,-29.644787480960673
C/2018 P5 (PANSTARRS),12.740620397207909,0.640843,7.2568,216.2421,11.0,21.65106936582393,9.780617124720957,147.496021013463,-9.80366726087973,6.246582051136458
C/2013 U2 (Holvorcem),511.46108736706157,0.989939,43.2352,6.8891,7.5,108.51239560529478,72.36908038252598,208.3152972162845,-129.9128593252693,-69.99561505192757
